"lg" "pos1" "pos2" "pi"
3 6300000 6374999 0.00213698685392254
3 6375000 6449999 0.00232613773718496
3 6450000 6524999 0.0022893046362855
3 6525000 6599999 0.00114125753954892
3 6600000 6674999 0.00171404048938254
3 6675000 6749999 0.00396992572672306
3 6750000 6824999 0.00169546967718996
3 6825000 6899999 0.00171082681434718
3 6900000 6974999 0.00273927782601445
3 6975000 7049999 0.00326770210482717
3 7050000 7124999 0.00318264137598699
3 7125000 7199999 0.00232504087035051
3 7200000 7274999 0.00239776103254368
3 7275000 7349999 0.00235165537975979
3 7350000 7424999 0.00245450376432909
3 7425000 7499999 0.00133222052670387
3 7500000 7574999 0.00257798300340881
3 7575000 7649999 0.00248674244776542
3 7650000 7724999 0.00263437718226194
3 7725000 7799999 0.00331613059047727
3 7800000 7874999 0.00295707116414289
3 7875000 7949999 0.00236920050011096
3 7950000 8024999 0.00255028657840773
3 8025000 8099999 0.00317616861721134
3 8100000 8174999 0.00262310302777511
3 8175000 8249999 0.00246418975615833
3 8250000 8324999 0.00192877407041561
3 8325000 8399999 0.00176223317582114
3 8400000 8474999 0.00173440865875498
3 8475000 8549999 0.00179421895438908
3 8550000 8624999 0.00200665067682364
3 8625000 8699999 0.00173304067871155
3 8700000 8774999 0.00194408376570114
3 8775000 8849999 0.00182753485921327
3 8850000 8924999 0.00194559118762068
3 8925000 8999999 0.00198750519728259
3 9000000 9074999 0.00174835631643537
3 9075000 9149999 0.00175512223994817
3 9150000 9224999 0.0016630818901717
3 9225000 9299999 0.00164255105707905
3 9300000 9374999 0.00220206474132769
3 9375000 9449999 0.00183946016949904
3 9450000 9524999 0.00193502551594307
3 9525000 9599999 0.00241920622346823
3 9600000 9674999 0.00176324587340058
3 9675000 9749999 0.00258923222570026
3 9750000 9824999 0.00225447621007293
3 9825000 9899999 0.00265458752740677
3 9900000 9974999 0.00199570839308883
3 9975000 10049999 0.00237071164802478
3 10050000 10124999 0.0017596908321476
3 10125000 10199999 0.00200382666980107
3 10200000 10274999 0.00236458019549997
3 10275000 10349999 0.00205905282976765
3 10350000 10424999 0.00218056033384256
3 10425000 10499999 0.00243978389976335
3 10500000 10574999 0.00243259753074731
3 10575000 10649999 0.00178439449450145
3 10650000 10724999 0.00261211696688566
3 10725000 10799999 0.002563686072174
3 10800000 10874999 0.00214729690996097
3 10875000 10949999 0.00170063797190042
3 10950000 11024999 0.00157555441735167
3 11025000 11099999 0.00226575192679928
3 11100000 11174999 0.0025645048853457
3 11175000 11249999 0.00188852685535768
3 11250000 11324999 0.00193839289814448
3 11325000 11399999 0.002279881111342
3 11400000 11474999 0.00189046002320423
3 11475000 11549999 0.00203492275852474
3 11550000 11624999 0.00173881678791712
3 11625000 11699999 0.00259673720325139
3 11700000 11774999 0.0021929815115983
3 11775000 11849999 0.00286624952530923
3 11850000 11924999 0.00273319826887164
3 11925000 11999999 0.00291494940256925
3 12000000 12074999 0.00254160744023582
3 12075000 12149999 0.00265374485689205
3 12150000 12224999 0.002690356105854
3 12225000 12299999 0.00265043160068007
3 12300000 12374999 0.00222713455329825
3 12375000 12449999 0.00248235802962367
3 12450000 12524999 0.00215623620546222
3 12525000 12599999 0.00255576203284661
3 12600000 12674999 0.00393848288534836
3 12675000 12749999 0.00321902966238626
3 12750000 12824999 0.00242531502052842
3 12825000 12899999 0.00311928791772438
3 12900000 12974999 0.00265701459804731
3 12975000 13049999 0.00299222645582197
3 13050000 13124999 0.00228692286015334
3 13125000 13199999 0.00334041961087774
3 13200000 13274999 0.00313027187346581
3 13275000 13349999 0.00326079763735794
3 13350000 13424999 0.0025947450113362
3 13425000 13499999 0.00356614394176481
3 13500000 13574999 0.00294336433764853
3 13575000 13649999 0.00233898927866226
3 13650000 13724999 0.00216584448437253
3 13725000 13799999 0.00457864468241054
3 13800000 13874999 0.00702530480570683
3 13875000 13949999 0.00304688950388187
3 13950000 14024999 0.00197562951519063
3 14025000 14099999 0.00355385601796195
3 14100000 14174999 0.00283800453286197
3 14175000 14249999 0.00219349390927945
3 14250000 14324999 0.00366427065584267
3 14325000 14399999 0.00280533114070739
3 14400000 14474999 0.00291874022162084
3 14475000 14549999 0.003406273925099
3 14550000 14624999 0.00345944421301431
3 14625000 14699999 0.00372763972291682
3 14700000 14774999 0.00428754566961062
3 14775000 14849999 0.00434783480513647
3 14850000 14924999 0.00428484200044476
3 14925000 14999999 0.00373052596819825
3 15000000 15074999 0.00678895636820756
3 15075000 15149999 0.00367645612168888
3 15150000 15224999 0.00392858897147188
3 15225000 15299999 0.00402454263557187
3 15300000 15374999 0.00958014882151837
3 15375000 15449999 0.012425733965789
3 15450000 15524999 0.0135293221966008
3 15525000 15599999 0.012538068827005
3 15600000 15674999 0.0115979444973153
3 15675000 15749999 0.0107308145238471
3 15750000 15824999 0.00694841458184275
3 15825000 15899999 0.00398251721567914
3 15900000 15974999 0.0043043095560135
3 15975000 16049999 0.0044659642068516
3 16050000 16124999 0.00335202093975838
3 16125000 16199999 0.00280829046983917
3 16200000 16274999 0.00261762089936094
3 16275000 16349999 0.0032435999435361
3 16350000 16424999 0.00314657226083878
3 16425000 16499999 0.00311937028030955
3 16500000 16574999 0.00285212381065506
3 16575000 16649999 0.00240562741776672
3 16650000 16724999 0.00294114879476883
3 16725000 16799999 0.00348397368372842
2 0 74999 0.00291615513724396
2 75000 149999 0.00327495866425318
2 150000 224999 0.00220388922303043
2 225000 299999 0.0040289737975152
2 300000 374999 0.00276073077253766
2 375000 449999 0.00267268730359312
2 450000 524999 0.00276194777661516
2 525000 599999 0.00448353806052601
2 600000 674999 0.00547150621712017
2 675000 749999 0.0031227463981297
2 750000 824999 0.00315876941783691
2 825000 899999 0.00383441447292497
2 900000 974999 0.00237554136810495
2 975000 1049999 0.00183833455688714
2 1050000 1124999 0.00189381525665785
2 1125000 1199999 0.00144564110508206
2 1200000 1274999 0.00164158307949431
2 1275000 1349999 0.0015036851482603
2 1350000 1424999 0.00182743989948841
2 1425000 1499999 0.00225512886338691
2 1500000 1574999 0.00201382533499313
2 1575000 1649999 0.00167944029324132
2 1650000 1724999 0.00222180260561781
2 1725000 1799999 0.00243927940481251
2 1800000 1874999 0.00292502619025138
2 1875000 1949999 0.00274136428609613
2 1950000 2024999 0.00415236881997268
2 2025000 2099999 0.00351254979788503
2 2100000 2174999 0.00300897155443962
2 2175000 2249999 0.00299402932300546
2 2250000 2324999 0.00218405734883975
2 2325000 2399999 0.00457014366053731
2 2400000 2474999 0.00362239904131159
2 2475000 2549999 0.00422021055658718
2 2550000 2624999 0.00312254246822621
2 2625000 2699999 0.00296936416021119
2 2700000 2774999 0.00301636813051538
2 2775000 2849999 0.00263659593672739
2 2850000 2924999 0.00273485539250972
2 2925000 2999999 0.00346914630958492
2 3000000 3074999 0.00296290168322598
2 3075000 3149999 0.00308439396432303
2 3150000 3224999 0.00364533982052965
2 3225000 3299999 0.00440589816539682
2 3300000 3374999 0.00367222588490141
2 3375000 3449999 0.00496863860593572
2 3450000 3524999 0.00463222331062012
2 3525000 3599999 0.00415925999296356
2 3600000 3674999 0.00351787490737075
2 3675000 3749999 0.00396500118515927
2 3750000 3824999 0.00372055024242077
2 3825000 3899999 0.0024459760194431
2 3900000 3974999 0.00284948368857598
2 3975000 4049999 0.00268468896377311
2 4050000 4124999 0.00299406941573971
2 4125000 4199999 0.00423171408972049
2 4200000 4274999 0.00322639771377269
2 4275000 4349999 0.00380243800698973
2 4350000 4424999 0.00295638644197625
2 4425000 4499999 0.00251366434952322
2 4500000 4574999 0.00305466454174747
2 4575000 4649999 0.00313423431988675
2 4650000 4724999 0.00246194101342821
2 4725000 4799999 0.00372841362655215
2 4800000 4874999 0.0030840917890226
2 4875000 4949999 0.00326997084265287
2 4950000 5024999 0.00323514964732131
2 5025000 5099999 0.00321169651668084
2 5100000 5174999 0.00323078077588719
2 5175000 5249999 0.00313642850366097
2 5250000 5324999 0.00510750643243745
2 5325000 5399999 0.00262674036151395
2 5400000 5474999 0.00273138604518632
2 5475000 5549999 0.00305724448340815
2 5550000 5624999 0.00273512214047517
2 5625000 5699999 0.00289966731624825
2 5700000 5774999 0.00231665692270749
2 5775000 5849999 0.00247757323732938
2 5850000 5924999 0.00209734880702775
2 5925000 5999999 0.00244202349648689
2 6000000 6074999 0.00159990995094159
2 6075000 6149999 0.00524317348234751
2 6150000 6224999 0.00258412662507971
2 6225000 6299999 0.00288277049180951
2 6300000 6374999 0.00256844493498698
2 6375000 6449999 0.0016518935521235
2 6450000 6524999 0.00206456898288938
2 6525000 6599999 0.00198868705952403
2 6600000 6674999 0.00207027184319593
2 6675000 6749999 0.00148010063034638
2 6750000 6824999 0.00160228748221071
2 6825000 6899999 0.0010841928947519
2 6900000 6974999 0.00112171958207915
2 6975000 7049999 0.00147587940950523
2 7050000 7124999 0.00154912886302256
2 7125000 7199999 0.00172877106304029
2 7200000 7274999 0.00186702399132283
2 7275000 7349999 0.0020012126902304
2 7350000 7424999 0.0016372903329442
2 7425000 7499999 0.00189407430529374
2 7500000 7574999 0.00164278058549115
2 7575000 7649999 0.00234997359329416
2 7650000 7724999 0.00182781584398804
2 7725000 7799999 0.00217701700985321
2 7800000 7874999 0.00223278989566402
2 7875000 7949999 0.00178296803656429
2 7950000 8024999 0.00188990522993331
2 8025000 8099999 0.00136576785505755
2 8100000 8174999 0.00219811296418037
2 8175000 8249999 0.00229083671289334
2 8250000 8324999 0.0024321489079647
2 8325000 8399999 0.00218094531537792
2 8400000 8474999 0.0019617409556865
2 8475000 8549999 0.00240588527338253
2 8550000 8624999 0.00210969168276415
2 8625000 8699999 0.00160731238161014
2 8700000 8774999 0.00132428822307589
2 8775000 8849999 0.00160896849299448
2 8850000 8924999 0.00202225859515979
2 8925000 8999999 0.0019008624715942
2 9000000 9074999 0.00212041263905438
2 9075000 9149999 0.00128908674711064
2 9150000 9224999 0.00157718164601001
2 9225000 9299999 0.00185822842806959
2 9300000 9374999 0.00147980880552111
2 9375000 9449999 0.00189343100035417
2 9450000 9524999 0.00201552488565564
2 9525000 9599999 0.00176367360357965
2 9600000 9674999 0.0014850718566924
2 9675000 9749999 0.00163365742669379
2 9750000 9824999 0.00226617359749012
2 9825000 9899999 0.0014513363783785
2 9900000 9974999 0.00139071536904191
2 9975000 10049999 0.00164946642978718
2 10050000 10124999 0.00131070975102966
2 10125000 10199999 0.00143968072349615
2 10200000 10274999 0.0012940678547609
2 10275000 10349999 0.00195365546214333
2 10350000 10424999 0.00200054132420228
2 10425000 10499999 0.000748855986715984
2 10500000 10574999 0.00223275000227133
2 10575000 10649999 0.00145933265370737
2 10650000 10724999 0.00128119908649818
2 10725000 10799999 0.00111968438652014
2 10800000 10874999 0.00129384985016902
2 10875000 10949999 0.00139504029389612
2 10950000 11024999 0.00131600297930631
2 11025000 11099999 0.00139343419382708
2 11100000 11174999 0.00147362224032901
2 11175000 11249999 0.00136278676169283
2 11250000 11324999 0.00130720465380938
2 11325000 11399999 0.00154629895517507
2 11400000 11474999 0.00129422555137204
2 11475000 11549999 0.00109602401848704
2 11550000 11624999 0.00136358195099638
2 11625000 11699999 0.00139203097022513
2 11700000 11774999 0.00165710104667247
2 11775000 11849999 0.00270899494057852
2 11850000 11924999 0.00177995403368452
2 11925000 11999999 0.00181266284578535
2 12000000 12074999 0.00138012143887858
2 12075000 12149999 0.00126703876685429
2 12150000 12224999 0.00155826516879438
2 12225000 12299999 0.00152519067057722
2 12300000 12374999 0.00174874258864012
2 12375000 12449999 0.00150189878816807
2 12450000 12524999 0.00193632274731122
2 12525000 12599999 0.00143312180621479
2 12600000 12674999 0.00220345003784153
2 12675000 12749999 0.00229310013954764
2 12750000 12824999 0.00181155205941611
2 12825000 12899999 0.00167859200692903
2 12900000 12974999 0.00118567732676693
2 12975000 13049999 0.000712803084821979
2 13050000 13124999 0.0011721282698854
2 13125000 13199999 0.000988869187392894
2 13200000 13274999 0.00121581824321014
2 13275000 13349999 0.00129038932058534
2 13350000 13424999 0.00252886659687671
2 13425000 13499999 0.00217574568643308
2 13500000 13574999 0.00186244414668058
2 13575000 13649999 0.00167685213497668
2 13650000 13724999 0.0020131211543974
2 13725000 13799999 0.0021297102051027
2 13800000 13874999 0.00294804991595655
2 13875000 13949999 0.00197667887900915
2 13950000 14024999 0.00209078147044553
2 14025000 14099999 0.00202397984027001
2 14100000 14174999 0.00149665125936502
2 14175000 14249999 0.0017569755722261
2 14250000 14324999 0.00181805259091979
2 14325000 14399999 0.00160916270273075
2 14400000 14474999 0.00232830837060561
2 14475000 14549999 0.00222658655635362
2 14550000 14624999 0.00212637624563645
2 14625000 14699999 0.00201666581691011
2 14700000 14774999 0.00124629241760798
2 14775000 14849999 0.00167805001355268
2 14850000 14924999 0.00226112152579374
2 14925000 14999999 0.00219926580462817
2 15000000 15074999 0.00187248618620081
2 15075000 15149999 0.0015073303744089
2 15150000 15224999 0.00174821846821161
2 15225000 15299999 0.00259958071912799
2 15300000 15374999 0.0020358544292926
2 15375000 15449999 0.00219534090762991
2 15450000 15524999 0.00229982151285123
2 15525000 15599999 0.00228301274301781
2 15600000 15674999 0.00198204257926129
2 15675000 15749999 0.00223526195219742
2 15750000 15824999 0.00221859543181443
2 15825000 15899999 0.00188348699189117
2 15900000 15974999 0.00230337721799694
2 15975000 16049999 0.00132952974171245
2 16050000 16124999 0.000824398000912334
2 16125000 16199999 0.00160243157782336
2 16200000 16274999 0.0028549565016265
2 16275000 16349999 0.0033652630416765
2 16350000 16424999 0.00665042305522814
2 16425000 16499999 0.00216553195855699
2 16500000 16574999 0.00147852703859937
2 16575000 16649999 0.00175571074584221
2 16650000 16724999 0.00162449742930347
2 16725000 16799999 0.00266134744153581
2 16800000 16874999 0.00221073840762998
2 16875000 16949999 0.00223674918841237
2 16950000 17024999 0.00234078752206906
2 17025000 17099999 0.00209698248764962
2 17100000 17174999 0.00179534120445749
2 17175000 17249999 0.00202273405114147
2 17250000 17324999 0.00255926959694981
2 17325000 17399999 0.00200258331595603
2 17400000 17474999 0.00261549374495989
2 17475000 17549999 0.00217955750558564
2 17550000 17624999 0.00286562668168112
2 17625000 17699999 0.00273437962901845
2 17700000 17774999 0.00249676102393476
2 17775000 17849999 0.00258826410419281
2 17850000 17924999 0.00304915015514581
2 17925000 17999999 0.00253767246823282
2 18000000 18074999 0.00295715769030209
2 18075000 18149999 0.00361131959305934
2 18150000 18224999 0.00262235621794832
2 18225000 18299999 0.00271208355874253
2 18300000 18374999 0.00258679145717206
2 18375000 18449999 0.00210356204989605
2 18450000 18524999 0.0027557004590592
2 18525000 18599999 0.00285058335757911
2 18600000 18674999 0.00266143380262437
2 18675000 18749999 0.00304357756424255
2 18750000 18824999 0.00230609509396191
2 18825000 18899999 0.00271699091890456
2 18900000 18974999 0.00279980307696609
2 18975000 19049999 0.0033250217878967
2 19050000 19124999 0.00326350377387172
2 19125000 19199999 0.00386013415421076
2 19200000 19274999 0.00286224812557872
2 19275000 19349999 0.00303992528211603
2 19350000 19424999 0.00334825911090261
2 19425000 19499999 0.00304441981323193
2 19500000 19574999 0.00385098029005029
2 19575000 19649999 0.00368284149794574
2 19650000 19724999 0.00366037734787174
2 19725000 19799999 0.00402353678121398
2 19800000 19874999 0.00379489407819822
2 19875000 19949999 0.00372755175809101
2 19950000 20024999 0.00350220305286281
2 20025000 20099999 0.00414347956138075
2 20100000 20174999 0.00463628054635428
2 20175000 20249999 0.00389780870724481
2 20250000 20324999 0.003748549715218
2 20325000 20399999 0.00478270558575791
2 20400000 20474999 0.00465411621022862
2 20475000 20549999 0.00425088920862153
2 20550000 20624999 0.00413349695185112
2 20625000 20699999 0.00336769207660879
2 20700000 20774999 0.00292457902381668
2 20775000 20849999 0.00399336076094622
2 20850000 20924999 0.00414771312714419
2 20925000 20999999 0.00434305468971867
2 21000000 21074999 0.00413092141908801
2 21075000 21149999 0.00385156503414894
2 21150000 21224999 0.00320994118061919
2 21225000 21299999 0.00323119184503295
2 21300000 21374999 0.00456458549791406
2 21375000 21449999 0.00434018682882009
2 21450000 21524999 0.00462120554835329
2 21525000 21599999 0.00487805397249218
2 21600000 21674999 0.00410581121257715
2 21675000 21749999 0.00448342564976162
2 21750000 21824999 0.0035474575096656
2 21825000 21899999 0.00311404944187817
2 21900000 21974999 0.00395844575883807
2 21975000 22049999 0.00394593985963163
2 22050000 22124999 0.00326046100177678
2 22125000 22199999 0.00346281642610583
2 22200000 22274999 0.0028699116537625
2 22275000 22349999 0.00322235435508134
2 22350000 22424999 0.00350019736155034
2 22425000 22499999 0.00244952581757267
2 22500000 22574999 0.0033387866068031
2 22575000 22649999 0.00240292112985938
2 22650000 22724999 0.00183578546842679
2 22725000 22799999 0.00177381682297126
2 22800000 22874999 0.00337717536102885
2 22875000 22949999 0.00262894412350934
2 22950000 23024999 0.00346581529495753
2 23025000 23099999 0.0037219057034224
2 23100000 23174999 0.00356703535233628
2 23175000 23249999 0.00280145478895152
2 23250000 23324999 0.00271898606964676
1 0 74999 0.00267446983533978
1 75000 149999 0.00196030550685323
1 150000 224999 0.0023103521844497
1 225000 299999 0.00325513551785061
1 300000 374999 0.00296432730213568
1 375000 449999 0.00221203430517757
1 450000 524999 0.00202134571586378
1 525000 599999 0.00240070421576259
1 600000 674999 0.0032943897143427
1 675000 749999 0.00428804243776143
1 750000 824999 0.002598127078822
1 825000 899999 0.0040932130226369
1 900000 974999 0.00402147138223865
1 975000 1049999 0.00346221680381174
1 1050000 1124999 0.00341790082462902
1 1125000 1199999 0.00371573223859767
1 1200000 1274999 0.00362471792630778
1 1275000 1349999 0.00474415169036524
1 1350000 1424999 0.00459369858183514
1 1425000 1499999 0.00432599880393771
1 1500000 1574999 0.00332796058650366
1 1575000 1649999 0.00364911812410168
1 1650000 1724999 0.003802124663757
1 1725000 1799999 0.00375498993019332
1 1800000 1874999 0.00344146390061066
1 1875000 1949999 0.00312490382242411
1 1950000 2024999 0.00285560195138864
1 2025000 2099999 0.00306329224365081
1 2100000 2174999 0.00399317849192692
1 2175000 2249999 0.00361266721905923
1 2250000 2324999 0.00437206189071629
1 2325000 2399999 0.00453623189616384
1 2400000 2474999 0.0039765994825232
1 2475000 2549999 0.00413574569431007
1 2550000 2624999 0.00361102536808107
1 2625000 2699999 0.00379195941001982
1 2700000 2774999 0.00389980520058011
1 2775000 2849999 0.00327217762890231
1 2850000 2924999 0.00448070220929515
1 2925000 2999999 0.00353278637696069
1 3000000 3074999 0.00398512566961245
1 3075000 3149999 0.00297509058300245
1 3150000 3224999 0.00419914020246845
1 3225000 3299999 0.00321452350909175
1 3300000 3374999 0.00357531848742246
1 3375000 3449999 0.00290078130694173
1 3450000 3524999 0.00336288788006937
1 3525000 3599999 0.00258397457603246
1 3600000 3674999 0.00178343153568504
1 3675000 3749999 0.00265771674556714
1 3750000 3824999 0.0031996317199912
1 3825000 3899999 0.00309517440898393
1 3900000 3974999 0.00280515190127822
1 3975000 4049999 0.00309293632721256
1 4050000 4124999 0.0026446313542943
1 4125000 4199999 0.00186555296535918
1 4200000 4274999 0.00447559712245126
1 4275000 4349999 0.00306014700907576
1 4350000 4424999 0.00257550555844649
1 4425000 4499999 0.0029493958621511
1 4500000 4574999 0.00313819110525136
1 4575000 4649999 0.00214532286843021
1 4650000 4724999 0.00254904879111023
1 4725000 4799999 0.00207807098600684
1 4800000 4874999 0.0014872116343992
1 4875000 4949999 0.00226966369304869
1 4950000 5024999 0.00154065384129551
1 5025000 5099999 0.00225667680786216
1 5100000 5174999 0.00140104534291089
1 5175000 5249999 0.00171122043546641
1 5250000 5324999 0.00238054599330106
1 5325000 5399999 0.00325418256599602
1 5400000 5474999 0.00245396105013926
1 5475000 5549999 0.00228441533082747
1 5550000 5624999 0.00232931553647496
1 5625000 5699999 0.00251224026827608
1 5700000 5774999 0.0020168969857334
1 5775000 5849999 0.00189004610644062
1 5850000 5924999 0.00210829942948169
1 5925000 5999999 0.00209361440298476
1 6000000 6074999 0.00207057080138965
1 6075000 6149999 0.00246674325741578
1 6150000 6224999 0.00259373752973563
1 6225000 6299999 0.00331526019144378
1 6300000 6374999 0.00217438895320929
1 6375000 6449999 0.00177039568826427
1 6450000 6524999 0.00221869652645616
1 6525000 6599999 0.00255811779872693
1 6600000 6674999 0.00212008745830298
1 6675000 6749999 0.00202290058153525
1 6750000 6824999 0.00239899891922257
1 6825000 6899999 0.00211231808953303
1 6900000 6974999 0.00206987150895647
1 6975000 7049999 0.00251661895323773
1 7050000 7124999 0.00160453857050489
1 7125000 7199999 0.00132919661366902
1 7200000 7274999 0.00190490749074458
1 7275000 7349999 0.00190197694275542
1 7350000 7424999 0.00117014415150055
1 7425000 7499999 0.00197607328187685
1 7500000 7574999 0.00214056454630168
1 7575000 7649999 0.0014540981141874
1 7650000 7724999 0.00170799885459296
1 7725000 7799999 0.00187261807843963
1 7800000 7874999 0.00184060904846152
1 7875000 7949999 0.00182468997395837
1 7950000 8024999 0.00213585952549767
1 8025000 8099999 0.00225514370652847
1 8100000 8174999 0.00235450827881003
1 8175000 8249999 0.00195945370286945
1 8250000 8324999 0.00149256285138086
1 8325000 8399999 0.00135983116255736
1 8400000 8474999 0.00115821721097311
1 8475000 8549999 0.000921879267836167
1 8550000 8624999 0.00142408856410287
1 8625000 8699999 0.0015562671043716
1 8700000 8774999 0.00123454385246045
1 8775000 8849999 0.00134862524224806
1 8850000 8924999 0.00142264841624037
1 8925000 8999999 0.00265865959571518
1 9000000 9074999 0.00121882288111069
1 9075000 9149999 0.00120023543986332
1 9150000 9224999 0.00124802855725412
1 9225000 9299999 0.00128142887333946
1 9300000 9374999 0.00142177256391526
1 9375000 9449999 0.0012746074902392
1 9450000 9524999 0.00177348530088037
1 9525000 9599999 0.00115745315865902
1 9600000 9674999 0.00174427291852243
1 9675000 9749999 0.0013394824139541
1 9750000 9824999 0.00133777205589325
1 9825000 9899999 0.00108706402376857
1 9900000 9974999 0.0014123543377665
1 9975000 10049999 0.00122181608640481
1 10050000 10124999 0.00125124602686319
1 10125000 10199999 0.0015378507017542
1 10200000 10274999 0.00183610903067516
1 10275000 10349999 0.00183016983555609
1 10350000 10424999 0.00147002604640309
1 10425000 10499999 0.00220786220198249
1 10500000 10574999 0.00148840584043278
1 10575000 10649999 0.000757790696213688
1 10650000 10724999 0.00156299111492894
1 10725000 10799999 0.000939252451791663
1 10800000 10874999 0.00135931691094755
1 10875000 10949999 0.00141935979003654
1 10950000 11024999 0.00188370472233458
1 11025000 11099999 0.00184655645789483
1 11100000 11174999 0.00144229436173804
1 11175000 11249999 0.00172460396332446
1 11250000 11324999 0.00197171052917634
1 11325000 11399999 0.00181665709002992
1 11400000 11474999 0.00131148225295014
1 11475000 11549999 0.00084675919736842
1 11550000 11624999 0.00106157007643179
1 11625000 11699999 0.0016089438259192
1 11700000 11774999 0.00163877683584328
1 11775000 11849999 0.00162899161140108
1 11850000 11924999 0.0019561409293205
1 11925000 11999999 0.00180046992842586
1 12000000 12074999 0.00218862871541605
1 12075000 12149999 0.00233689933959233
1 12150000 12224999 0.00186355778453029
1 12225000 12299999 0.00219443403448356
1 12300000 12374999 0.00451218123844663
1 12375000 12449999 0.00320792525899744
1 12450000 12524999 0.00175346788420153
1 12525000 12599999 0.00177587452415874
1 12600000 12674999 0.00154225344760681
1 12675000 12749999 0.00196939721553451
1 12750000 12824999 0.00205723303114061
1 12825000 12899999 0.00189966092312087
1 12900000 12974999 0.00170929212514832
1 12975000 13049999 0.00189342450906791
1 13050000 13124999 0.0015565123979185
1 13125000 13199999 0.00138584964510358
1 13200000 13274999 0.00201828085050951
1 13275000 13349999 0.00197201388166424
1 13350000 13424999 0.00183880498729384
1 13425000 13499999 0.00251852760481351
1 13500000 13574999 0.00196933487691084
1 13575000 13649999 0.00221347967637583
1 13650000 13724999 0.00189658998104541
1 13725000 13799999 0.00218584059389209
1 13800000 13874999 0.00259309151350195
1 13875000 13949999 0.00275951523215575
1 13950000 14024999 0.00236396543518912
1 14025000 14099999 0.00256119506145329
1 14100000 14174999 0.00212274478698945
1 14175000 14249999 0.00222330063933503
1 14250000 14324999 0.0019815396152709
1 14325000 14399999 0.00137899744596264
1 14400000 14474999 0.00160648414632688
1 14475000 14549999 0.00214227874925603
1 14550000 14624999 0.00218949634458267
1 14625000 14699999 0.00204137963114071
1 14700000 14774999 0.00210968977697873
1 14775000 14849999 0.00250616347364322
1 14850000 14924999 0.00227755326951643
1 14925000 14999999 0.00264722814961308
1 15000000 15074999 0.00206386236146515
1 15075000 15149999 0.00219417774735058
1 15150000 15224999 0.00126548119688229
1 15225000 15299999 0.00206945317347949
