"lg" "pos1" "pos2" "pi"
3 1790000 1799999 0.00428631271034474
3 1800000 1809999 0.00355035156681537
3 1810000 1819999 0.00394724491274128
3 1820000 1829999 0.0027346740324191
3 1830000 1839999 0.0036250450797603
3 1840000 1849999 0.00449320292023931
3 1850000 1859999 0.00401439798922995
3 1860000 1869999 0.00467804244291435
3 1870000 1879999 0.00384260553037712
3 1880000 1889999 0.00312537270412517
3 1890000 1899999 0.00424498383127891
3 1900000 1909999 0.00385248071701391
3 1910000 1919999 0.00372497025956847
3 1920000 1929999 0.00359719913161134
3 1930000 1939999 0.00310052049088745
3 1940000 1949999 0.00306579854043381
3 1950000 1959999 0.0032640650216952
3 1960000 1969999 0.00673511142525211
3 1970000 1979999 0.00340809758608274
3 1980000 1989999 0.00397985729427901
3 1990000 1999999 0.00474204190676164
3 2000000 2009999 0.00261837122691674
3 2010000 2019999 0.00392665510358012
3 2020000 2029999 0.00370897070373571
3 2030000 2039999 0.00369603841536615
3 2040000 2049999 0.00253329821361178
3 2050000 2059999 0.0046341748416135
3 2060000 2069999 0.00217093735821573
3 2070000 2079999 0.00250729426832433
3 2080000 2089999 0.00333635952129816
3 2090000 2099999 0.00360335226536581
3 2100000 2109999 0.00203781139890831
3 2110000 2119999 0.00301000202122865
3 2120000 2129999 0.00192972494136841
3 2130000 2139999 0.00223307711440984
3 2140000 2149999 0.00246630542009432
3 2150000 2159999 0.00205931116548757
3 2160000 2169999 0.00365677914949147
3 2170000 2179999 0.00255114028665369
3 2180000 2189999 0.0024249633968888
3 2190000 2199999 0.00276704080701029
3 2200000 2209999 0.00373098882162022
3 2210000 2219999 0.0033960586163845
3 2220000 2229999 0.00434667306332817
3 2230000 2239999 0.00242215430457042
3 2240000 2249999 0.00100073761627863
3 2250000 2259999 0.00267419553807904
3 2260000 2269999 0.00115505203269457
3 2270000 2279999 0.00262045529161327
3 2280000 2289999 0.00220498229954584
3 2290000 2299999 0.00243790084562032
3 2300000 2309999 0.00225006421118257
3 2310000 2319999 0.00169128509523862
3 2320000 2329999 0.00259828932496462
3 2330000 2339999 0.00258030011894314
3 2340000 2349999 0.00245286226497676
3 2350000 2359999 0.00198423383189221
3 2360000 2369999 0.00311865179432715
3 2370000 2379999 0.00214956399791231
3 2380000 2389999 0.00226613801235102
3 2390000 2399999 0.00238135699666545
3 2400000 2409999 0.00278073251129609
3 2410000 2419999 0.00255995143608982
3 2420000 2429999 0.00272237523908494
3 2430000 2439999 0.00192765532537875
3 2440000 2449999 0.00365553772444842
3 2450000 2459999 0.00239852499077461
3 2460000 2469999 0.00196623868656658
3 2470000 2479999 0.00232855622894435
3 2480000 2489999 0.00137823820925463
3 2490000 2499999 0.0028058412282068
3 2500000 2509999 0.00180901720636533
3 2510000 2519999 0.0024911362875192
3 2520000 2529999 0.00336623509843648
3 2530000 2539999 0.00360803673330932
3 2540000 2549999 0.00197985527648963
3 2550000 2559999 0.00238090997507821
3 2560000 2569999 0.00215164913706353
3 2570000 2579999 0.00168265879862982
3 2580000 2589999 0.00151580684272992
3 2590000 2599999 0.00310766113894391
3 2600000 2609999 0.00108041415975151
3 2610000 2619999 0.00354941133586387
3 2620000 2629999 0.00260811240231904
3 2630000 2639999 0.00334016415670134
3 2640000 2649999 0.0030867613606401
3 2650000 2659999 0.00150453705865945
3 2660000 2669999 0.00215815450497422
3 2670000 2679999 0.00205831770508469
3 2680000 2689999 0.00166462930955303
3 2690000 2699999 0.00314868894586842
3 2700000 2709999 0.00176288106166016
3 2710000 2719999 0.00114771170612478
3 2720000 2729999 0.00205214849409272
3 2730000 2739999 0.00316162821988658
3 2740000 2749999 0.0027255045477771
3 2750000 2759999 0.00288277730392191
3 2760000 2769999 0.00143755923763457
3 2770000 2779999 0.00230475496640975
3 2780000 2789999 0.00365988115425193
3 2790000 2799999 0.0035737829763194
3 2800000 2809999 0.00187522440152635
3 2810000 2819999 0.00102536092096079
3 2820000 2829999 0.0017784107476803
3 2830000 2839999 0.00124229223853284
3 2840000 2849999 0.00115178302475445
3 2850000 2859999 0.00103700521309149
3 2860000 2869999 0.000755289099139378
3 2870000 2879999 0.000884945809464137
3 2880000 2889999 0.00104637551058603
3 2890000 2899999 0.00148788745199061
3 2900000 2909999 0.00391328323175728
3 2910000 2919999 0.00155457252875705
3 2920000 2929999 0.00216662484390427
3 2930000 2939999 0.00169510669522076
3 2940000 2949999 0.00205753207312491
3 2950000 2959999 0.00131744402925489
3 2960000 2969999 0.000909945906802044
3 2970000 2979999 0.00245355809496766
3 2980000 2989999 0.00167648628251565
3 2990000 2999999 0.00161132055818582
3 3000000 3009999 0.00208393117006563
3 3010000 3019999 0.00156781883753997
3 3020000 3029999 0.00134485021438945
3 3030000 3039999 0.00135244771887109
3 3040000 3049999 0.00280229498198398
3 3050000 3059999 0.00134605394668039
3 3060000 3069999 0.00155196431090422
3 3070000 3079999 0.0022698726573007
3 3080000 3089999 0.00189848264504031
3 3090000 3099999 0.00123173744830313
3 3100000 3109999 0.00197596620390054
3 3110000 3119999 0.00159168829892919
3 3120000 3129999 0.00117448128179779
3 3130000 3139999 0.000777708710066305
3 3140000 3149999 0.00117126298417532
3 3150000 3159999 0.00186069455663306
3 3160000 3169999 0.00133431157336754
3 3170000 3179999 0.00151787468135322
3 3180000 3189999 0.0016484098979605
3 3190000 3199999 0.00118291628449133
3 3200000 3209999 0.0019413029387725
3 3210000 3219999 0.00277983282618837
3 3220000 3229999 0.00170105788970272
3 3230000 3239999 0.00120079842043784
3 3240000 3249999 0.000910056178441639
3 3250000 3259999 0.000562733275911571
3 3260000 3269999 0.00122715904428892
3 3270000 3279999 0.00295864208072816
3 3280000 3289999 0.00116146088974263
3 3290000 3299999 0.00150264187248685
3 3300000 3309999 0.00178947277763232
3 3310000 3319999 0.00152606057953428
3 3320000 3329999 0.0014177026598293
3 3330000 3339999 0.00251919714383271
3 3340000 3349999 0.000921648495551529
3 3350000 3359999 0.00747105560887566
3 3360000 3369999 0.00376983899921586
3 3370000 3379999 0.00138776914281504
3 3380000 3389999 0.00109854752711896
3 3390000 3399999 0.00122324959153268
3 3400000 3409999 0.00174623193248439
3 3410000 3419999 0.00339508409746877
3 3420000 3429999 0.000746771606937896
3 3430000 3439999 0.000841085786671317
3 3440000 3449999 0.00118455298148446
3 3450000 3459999 0.00138281986655574
3 3460000 3469999 0.00105259327455866
3 3470000 3479999 0.0010859565848155
3 3480000 3489999 0.00111210706534026
3 3490000 3499999 0.00104807623840958
3 3500000 3509999 0.00120532336834608
3 3510000 3519999 0.000856318909530282
3 3520000 3529999 0.00149629915229342
3 3530000 3539999 0.00210621568496969
3 3540000 3549999 0.00125563997652823
3 3550000 3559999 0.00194418487065517
3 3560000 3569999 0.00102547802649162
3 3570000 3579999 0.00105935156168975
3 3580000 3589999 0.000936825145229055
3 3590000 3599999 0.0013237686859894
3 3600000 3609999 0.00185319754984819
3 3610000 3619999 0.00104029106257315
3 3620000 3629999 0.00198871000446898
3 3630000 3639999 0.000818720545622743
3 3640000 3649999 0.00115070730958624
3 3650000 3659999 0.00153944417474701
3 3660000 3669999 0.00147102434531669
3 3670000 3679999 0.00224962405421736
3 3680000 3689999 0.0025823922130178
3 3690000 3699999 0.0014741648805641
3 3700000 3709999 0.00171373011833695
3 3710000 3719999 0.00256294631707707
3 3720000 3729999 0.00165093285720481
3 3730000 3739999 0.0026069409861629
3 3740000 3749999 0.00165891710937385
3 3750000 3759999 0.00223654129763311
3 3760000 3769999 0.00206624478782153
3 3770000 3779999 0.0024502500286989
3 3780000 3789999 0.00235568997871893
3 3790000 3799999 0.00201845694073307
3 3800000 3809999 0.00215096560039286
3 3810000 3819999 0.00205058218988993
3 3820000 3829999 0.000946376932980883
3 3830000 3839999 0.000802406621394288
3 3840000 3849999 0.000992435621309636
3 3850000 3859999 0.0015355955184006
3 3860000 3869999 0.00133378702204249
3 3870000 3879999 0.00134876797319771
3 3880000 3889999 0.00184317094687974
3 3890000 3899999 0.00143351947123527
3 3900000 3909999 0.00133021375543042
3 3910000 3919999 0.00204161335600439
3 3920000 3929999 0.00109154553865009
3 3930000 3939999 0.00114991432143548
3 3940000 3949999 0.00161756598618507
3 3950000 3959999 0.00250029783187625
3 3960000 3969999 0.00224408973890624
3 3970000 3979999 0.0025745239599146
3 3980000 3989999 0.0019918928723791
3 3990000 3999999 0.00106505385287589
3 4000000 4009999 0.00132208323156193
3 4010000 4019999 0.00115554048159412
3 4020000 4029999 0.00157216270351876
3 4030000 4039999 0.00153103016936336
3 4040000 4049999 0.00109054106426718
3 4050000 4059999 0.00114465421941546
3 4060000 4069999 0.00101958325530955
3 4070000 4079999 0.00157080087134607
3 4080000 4089999 0.00117146979537419
3 4090000 4099999 0.00141980796195282
3 4100000 4109999 0.00199612026161738
3 4110000 4119999 0.00178355764748143
3 4120000 4129999 0.00170209320474659
3 4130000 4139999 0.00214506767516227
3 4140000 4149999 0.00219986160690684
3 4150000 4159999 0.0020640325897801
3 4160000 4169999 0.00238477275313007
3 4170000 4179999 0.00277846463395172
3 4180000 4189999 0.00187891992108107
3 4190000 4199999 0.00226225824247144
3 4200000 4209999 0.00299761005194402
3 4210000 4219999 0.00121006411677885
3 4220000 4229999 0.00256356757451854
3 4230000 4239999 0.00332773634890079
3 4240000 4249999 0.00236477918096063
3 4250000 4259999 0.00162339333279683
3 4260000 4269999 0.0016478019833815
3 4270000 4279999 0.00277279418108859
3 4280000 4289999 0.00233813778472844
3 4290000 4299999 0.00194375366828121
3 4300000 4309999 0.00328839818959106
3 4310000 4319999 0.00329477505317156
3 4320000 4329999 0.00487737584029029
3 4330000 4339999 0.00483386121948509
3 4340000 4349999 0.00503335920169318
3 4350000 4359999 0.00416311812423382
3 4360000 4369999 0.00305995144291784
3 4370000 4379999 0.00326587210287219
3 4380000 4389999 0.00319273998528917
3 4390000 4399999 0.00218461512041309
3 4400000 4409999 0.00203505594825852
3 4410000 4419999 0.00164700648519627
3 4420000 4429999 0.00255893903166933
3 4430000 4439999 0.00205539961489437
3 4440000 4449999 0.00134118414660052
3 4450000 4459999 0.00118981739709329
3 4460000 4469999 0.00157469509712711
3 4470000 4479999 0.00304613530036414
3 4480000 4489999 0.00217374103139852
3 4490000 4499999 0.00289402492899517
3 4500000 4509999 0.00344749020067768
3 4510000 4519999 0.00616021434598202
3 4520000 4529999 0.00812380777995478
3 4530000 4539999 0.00424164610113236
3 4540000 4549999 0.0059112619990185
3 4550000 4559999 0.00233676307023451
3 4560000 4569999 0.00217534262100306
3 4570000 4579999 0.00158087203114262
3 4580000 4589999 0.00183646624949089
3 4590000 4599999 0.00268812031160768
3 4600000 4609999 0.0025279088993616
3 4610000 4619999 0.00263405346501733
3 4620000 4629999 0.00273225663029972
3 4630000 4639999 0.0023542007004216
3 4640000 4649999 0.00307876992012298
3 4650000 4659999 0.00275748010417685
3 4660000 4669999 0.00329737553991122
3 4670000 4679999 0.00282575813130682
3 4680000 4689999 0.00494437722002034
3 4690000 4699999 0.00260224512496879
3 4700000 4709999 0.00137525877711341
3 4710000 4719999 0.0029019942997869
3 4720000 4729999 0.00291424783499291
3 4730000 4739999 0.00321005561096395
3 4740000 4749999 0.00305595811820474
3 4750000 4759999 0.00276327116483488
3 4760000 4769999 0.00202635733903831
3 4770000 4779999 0.00259149268058555
3 4780000 4789999 0.00488148708484445
3 4790000 4799999 0.00383046923330479
3 4800000 4809999 0.0036929727831211
3 4810000 4819999 0.00509280178972291
3 4820000 4829999 0.00338227483233152
3 4830000 4839999 0.00199936955921171
3 4840000 4849999 0.00258272663559386
3 4850000 4859999 0.0045846810738935
3 4860000 4869999 0.00375351841072208
3 4870000 4879999 0.00387611327870156
3 4880000 4889999 0.00212909777597573
3 4890000 4899999 0.00359952692206607
3 4900000 4909999 0.00303820122151185
3 4910000 4919999 0.00388605000196301
3 4920000 4929999 0.00261587360811022
3 4930000 4939999 0.00339722426522633
3 4940000 4949999 0.00344243035217258
3 4950000 4959999 0.00328954690065132
3 4960000 4969999 0.00323713280254388
3 4970000 4979999 0.00225651179088133
3 4980000 4989999 0.00110596172028977
3 4990000 4999999 0.000715600824296477
3 5000000 5009999 0.00105468950261264
3 5010000 5019999 0.00292398747876762
3 5020000 5029999 0.00189383143471672
3 5030000 5039999 0.00169362332561891
3 5040000 5049999 0.00423696698059899
3 5050000 5059999 0.00438215279204242
3 5060000 5069999 0.00487520825987272
3 5070000 5079999 0.00512933516429828
3 5080000 5089999 0.00239764612624327
3 5090000 5099999 0.00324113701432423
3 5100000 5109999 0.00463228987150416
3 5110000 5119999 0.00256035612412835
3 5120000 5129999 0.00375315676137302
3 5130000 5139999 0.0035930560327823
3 5140000 5149999 0.00290525474769438
3 5150000 5159999 0.0011806834028074
3 5160000 5169999 0.00136999621418464
3 5170000 5179999 0.00210412666953115
3 5180000 5189999 0.0028519490986297
3 5190000 5199999 0.00388989968835825
3 5200000 5209999 0.00303271963099079
3 5210000 5219999 0.00342872817981086
3 5220000 5229999 0.00199540824180053
3 5230000 5239999 0.00162201503127237
3 5240000 5249999 0.0038419093545532
3 5250000 5259999 0.00263477970119438
3 5260000 5269999 0.00276079506933402
3 5270000 5279999 0.00164514304397485
3 5280000 5289999 0.00146443009485338
3 5290000 5299999 0.00161299803322977
3 5300000 5309999 0.00145027697471428
3 5310000 5319999 0.00250611652284049
3 5320000 5329999 0.00152608038301625
3 5330000 5339999 0.00254149107658186
3 5340000 5349999 0.00233053832471414
3 5350000 5359999 0.00436395089635591
3 5360000 5369999 0.00319864723637962
3 5370000 5379999 0.00281393587471095
3 5380000 5389999 0.00205505507460769
3 5390000 5399999 0.00365319231268568
3 5400000 5409999 0.0043528373509312
3 5410000 5419999 0.00301287599656158
3 5420000 5429999 0.00237358238991665
3 5430000 5439999 0.00276718646715943
3 5440000 5449999 0.00292241019214703
3 5450000 5459999 0.00111230883582585
3 5460000 5469999 0.00156823865249846
3 5470000 5479999 0.00253008345112937
3 5480000 5489999 0.00148578281069192
3 5490000 5499999 0.00163367862868418
3 5500000 5509999 0.00270273816322939
3 5510000 5519999 0.00361067930151956
3 5520000 5529999 0.00314337428081018
3 5530000 5539999 0.00198168582098394
3 5540000 5549999 0.00119210839465446
3 5550000 5559999 0.00349766551908606
3 5560000 5569999 0.00313830192925681
3 5570000 5579999 0.00400875727714037
3 5580000 5589999 0.00288222555051814
3 5590000 5599999 0.0022286118528291
3 5600000 5609999 0.00366464294959031
3 5610000 5619999 0.0040763863792296
3 5620000 5629999 0.00377971648626262
3 5630000 5639999 0.00288048456817703
3 5640000 5649999 0.00107624316352283
3 5650000 5659999 0.00139748040474583
3 5660000 5669999 0.00119657649400081
3 5670000 5679999 0.00160579256044856
3 5680000 5689999 0.0033642019168522
3 5690000 5699999 0.00218886411303061
3 5700000 5709999 0.00105059949507831
3 5710000 5719999 0.00213926930830908
3 5720000 5729999 0.00151564731955097
3 5730000 5739999 0.00183755808837848
3 5740000 5749999 0.000838766974631759
3 5750000 5759999 0.00131952300294744
3 5760000 5769999 0.00131993202131932
3 5770000 5779999 0.00162170063347739
3 5780000 5789999 0.00134281815174905
3 5790000 5799999 0.00101200905142733
3 5800000 5809999 0.00106969627498023
3 5810000 5819999 0.00131191019867088
3 5820000 5829999 0.000893195420821305
3 5830000 5839999 0.0013852961278268
3 5840000 5849999 0.00310002142666116
3 5850000 5859999 0.00218527035371742
3 5860000 5869999 0.00340402148693855
3 5870000 5879999 0.00530120310693357
3 5880000 5889999 0.00506306831289888
3 5890000 5899999 0.0085903708435152
3 5900000 5909999 0.00639400307117101
3 5910000 5919999 0.00329272838618633
3 5920000 5929999 0.0036570719544405
3 5930000 5939999 0.00295935956081779
3 5940000 5949999 0.00338065925462342
3 5950000 5959999 0.00314273533405654
3 5960000 5969999 0.00409721303590622
3 5970000 5979999 0.00236962185188971
3 5980000 5989999 0.0035539992523243
3 5990000 5999999 0.00475237544289251
3 6000000 6009999 0.00505361076148521
3 6010000 6019999 0.00309061637213726
3 6020000 6029999 0.00344236936726923
3 6030000 6039999 0.00391806321125133
3 6040000 6049999 0.0045695795933165
3 6050000 6059999 0.00326550028028325
3 6060000 6069999 0.00372806709302598
3 6070000 6079999 0.00299571118891499
3 6080000 6089999 0.00268059221162016
3 6090000 6099999 0.00169433350850954
3 6100000 6109999 0.00148712201604732
3 6110000 6119999 0.00159236915650222
3 6120000 6129999 0.00216837327168254
3 6130000 6139999 0.000760026119828809
3 6140000 6149999 0.00225342642971942
3 6150000 6159999 0.00241122502878029
3 6160000 6169999 0.0018359008773333
3 6170000 6179999 0.0018925060317768
3 6180000 6189999 0.00267928156375892
3 6190000 6199999 0.00483124726083966
3 6200000 6209999 0.00347778737549872
3 6210000 6219999 0.00458949261554126
3 6220000 6229999 0.00477107285633137
3 6230000 6239999 0.00291464423255428
3 6240000 6249999 0.00316403977089151
3 6250000 6259999 0.00201498545480263
3 6260000 6269999 0.00198323627140346
3 6270000 6279999 0.00244067784633556
3 6280000 6289999 0.00204984656174425
3 6290000 6299999 0.00144721924261026
3 6300000 6309999 0.00223257566499654
3 6310000 6319999 0.00290795889262966
3 6320000 6329999 0.0033120153260325
3 6330000 6339999 0.00126233985127725
3 6340000 6349999 0.000631109801277868
3 6350000 6359999 0.00191109510409049
3 6360000 6369999 0.00274739545425874
3 6370000 6379999 0.00191180043318861
3 6380000 6389999 0.00258711026764741
3 6390000 6399999 0.00223010891943946
3 6400000 6409999 0.00159640647833023
3 6410000 6419999 0.002805671164989
3 6420000 6429999 0.0038728902256433
3 6430000 6439999 0.0030874473995628
3 6440000 6449999 0.000710701277865644
3 6450000 6459999 0.00224418804150736
3 6460000 6469999 0.00105775468206556
3 6470000 6479999 NA
3 6480000 6489999 NA
3 6490000 6499999 0.00387638509709899
3 6500000 6509999 0.00342491609066195
3 6510000 6519999 0.00195867483166578
3 6520000 6529999 NA
3 6530000 6539999 0
3 6540000 6549999 NA
3 6550000 6559999 0.00454948646125117
3 6560000 6569999 NA
3 6570000 6579999 0.000951998765758847
3 6580000 6589999 0.00127899988542167
3 6590000 6599999 0.0011178408157355
3 6600000 6609999 0.00130585189287498
3 6610000 6619999 0.000612679461087783
3 6620000 6629999 0.000986097855588672
3 6630000 6639999 0.000910176285360977
3 6640000 6649999 0.000613835504817455
3 6650000 6659999 0.00171176331078929
3 6660000 6669999 0.00452496683134142
3 6670000 6679999 0.00553439323509585
3 6680000 6689999 0.00659824202190255
3 6690000 6699999 0.00528527167045132
3 6700000 6709999 0.00370078353787076
3 6710000 6719999 0.00289992454253914
3 6720000 6729999 0.00720936746920115
3 6730000 6739999 0.00187158480390658
3 6740000 6749999 0.00178244365174661
3 6750000 6759999 0.00143799037200528
3 6760000 6769999 0.00293793106906308
3 6770000 6779999 0.00227220194896555
3 6780000 6789999 0.00106412739396715
3 6790000 6799999 0.000945821300418459
3 6800000 6809999 0.00163615556290277
3 6810000 6819999 0.0015613727859171
3 6820000 6829999 0.00153934616104902
3 6830000 6839999 0.00162817457350985
3 6840000 6849999 0.00131452362721505
3 6850000 6859999 0.00194950716656573
3 6860000 6869999 0.00185006517989827
3 6870000 6879999 0.00138211255927036
3 6880000 6889999 0.00175675793943007
3 6890000 6899999 0.00227703277155248
3 6900000 6909999 0.00218135115093913
3 6910000 6919999 0.00246770128239089
3 6920000 6929999 0.00248559834161774
3 6930000 6939999 0.00150486640664623
3 6940000 6949999 0.00477225573334162
3 6950000 6959999 0.0025842470806941
3 6960000 6969999 0.00300452309506802
3 6970000 6979999 0.00253769303304153
3 6980000 6989999 0.00221104028099733
3 6990000 6999999 0.00407808405825381
3 7000000 7009999 0.00487999599456989
3 7010000 7019999 0.0036214574944414
3 7020000 7029999 0.00428810366348902
3 7030000 7039999 0.00282734582924464
3 7040000 7049999 0.00185037904351809
3 7050000 7059999 0.0035394658336363
3 7060000 7069999 0.00385982429441982
3 7070000 7079999 0.00300609084543711
3 7080000 7089999 0.0016126981868094
3 7090000 7099999 0.00320295175884946
3 7100000 7109999 0.00436046412273976
3 7110000 7119999 0.0027557286015711
3 7120000 7129999 0.00269570198063712
3 7130000 7139999 0.00344704533936902
3 7140000 7149999 0.00166000514732847
3 7150000 7159999 0.00317117391920044
3 7160000 7169999 0.00195773725071011
3 7170000 7179999 0.0022778332300416
3 7180000 7189999 0.00218465359972156
3 7190000 7199999 0.00152934480783862
3 7200000 7209999 0.00170581812972102
3 7210000 7219999 0.00174798453557502
3 7220000 7229999 0.00285636368846264
3 7230000 7239999 0.00259686737716839
3 7240000 7249999 0.00330648333684239
3 7250000 7259999 0.00245533732820623
3 7260000 7269999 0.0018678794066749
3 7270000 7279999 0.00285560947007921
3 7280000 7289999 0.00184055148956947
3 7290000 7299999 0.00192218541600248
3 7300000 7309999 0.00332117786361328
3 7310000 7319999 0.00207459990741361
3 7320000 7329999 0.00294732989306891
3 7330000 7339999 0.00273192942860327
3 7340000 7349999 0.00152314460226621
3 7350000 7359999 0.00294480489985243
3 7360000 7369999 0.00288631076340699
3 7370000 7379999 0.00322215029886144
3 7380000 7389999 0.0011144134231405
3 7390000 7399999 0.00198115472624127
3 7400000 7409999 0.00333952492012234
3 7410000 7419999 0.00251510012150809
3 7420000 7429999 0.00155979841229882
3 7430000 7439999 0.00119937761577756
3 7440000 7449999 0.0012115474129364
3 7450000 7459999 0.00225853256142224
3 7460000 7469999 0.000761702955184231
